Insulation,Temperature,Num_Occupants,Avg_Age,Home_Size
26127,3,50,3,29.5,5
26128,2,63,5,41.7,5
26129,5,65,9,27.0,4
26130,7,59,10,36.0,4
26131,2,74,6,56.9,2
26132,3,57,1,20.4,7
26133,2,60,4,72.3,5
26134,1,59,9,51.3,7
26135,3,76,2,66.8,2
26136,5,68,2,29.8,1
26137,4,71,5,66.3,3
26138,8,78,5,54.6,3
26139,2,38,5,70.0,3
26140,5,81,9,38.0,3
26141,1,69,8,27.8,7
26142,7,46,7,64.8,6
26143,4,39,1,58.9,3
26144,6,89,1,18.4,1
26145,8,68,6,72.5,8
26146,4,38,8,47.2,4
26147,1,81,3,49.8,7
26148,3,48,8,71.6,8
26149,6,88,8,51.2,4
26150,1,65,4,22.3,8
26151,8,76,8,34.4,6
26152,5,45,6,47.3,1
26153,0,87,5,50.1,4
26154,7,82,6,65.3,8
26155,2,52,4,28.8,3
26156,1,68,6,39.7,2
26157,1,75,10,70.4,6
26158,1,68,1,57.9,4
26159,2,50,2,17.8,8
26160,5,48,5,63.5,6
26161,2,44,1,46.0,2
26162,7,81,10,34.4,2
26163,1,44,3,37.1,3
26164,3,60,2,34.4,6
26165,0,52,8,57.5,3
26166,8,72,10,68.6,5
26167,0,85,4,15.3,5
26168,5,52,8,18.6,5
26169,7,40,5,55.2,4
26170,4,84,3,69.1,3
26171,0,50,2,35.2,4
26172,3,72,6,32.2,6
26173,6,70,4,29.1,3
26174,7,86,6,32.3,3
26175,8,72,6,19.8,1
26176,0,89,6,38.8,1
26177,1,41,6,69.9,5
26178,2,50,5,34.3,7
26179,7,62,2,25.8,1
26180,5,50,8,26.3,5
26181,2,43,9,45.0,3
26182,6,87,2,57.7,2
26183,0,80,10,35.6,4
26184,5,53,6,72.4,7
26185,6,40,9,66.0,7
26186,2,40,7,27.0,5
26187,6,77,10,21.6,4
26188,7,70,7,16.6,5
26189,8,38,1,68.1,3
26190,3,67,5,29.7,5
26191,0,77,6,65.9,5
26192,8,65,9,67.4,8
26193,2,52,9,28.4,2
26194,4,38,5,72.6,1
26195,3,49,6,26.4,5
26196,2,81,6,54.0,2
26197,8,69,6,52.6,1
26198,5,49,7,61.1,3
26199,5,59,7,45.0,6
26200,2,78,1,36.5,3
26201,1,76,10,33.9,6
26202,2,38,2,27.7,1
26203,2,61,1,45.2,4
26204,0,47,5,66.2,5
26205,8,78,8,20.0,3
26206,1,40,9,53.4,8
26207,1,66,5,52.7,2
26208,7,59,7,19.5,7
26209,7,50,2,26.9,4
26210,0,64,1,35.5,8
26211,1,82,2,56.8,8
26212,5,65,1,51.5,5
26213,2,71,7,34.9,2
26214,4,74,1,60.8,3
26215,2,86,7,70.8,6
26216,5,76,1,48.6,3
26217,5,76,9,27.8,6
26218,1,47,8,56.8,3
26219,5,68,2,25.4,3
26220,5,51,10,67.6,1
26221,4,58,1,63.1,1
26222,0,87,10,19.2,8
26223,0,69,10,17.7,5
26224,8,88,9,38.3,2
26225,5,48,1,46.8,8
26226,3,41,5,59.0,7
26227,2,56,3,70.8,7
26228,6,53,4,53.0,4
26229,7,82,9,29.1,1
26230,7,52,8,65.9,5
26231,8,65,4,58.2,6
26232,1,80,6,40.2,2
26233,4,59,3,33.8,3
26234,8,68,4,19.5,6
26235,0,65,4,29.2,8
26236,2,79,2,47.8,3
26237,7,76,1,19.4,3
26238,4,87,1,39.5,5
26239,8,47,5,67.8,7
26240,1,66,9,42.2,2
26241,1,63,8,26.7,4
26242,1,89,7,24.3,4
26243,6,66,6,52.4,6
26244,4,71,6,23.9,4
26245,4,83,8,29.2,5
26246,8,89,8,32.5,8
26247,5,39,6,65.8,3
26248,1,41,4,62.9,8
26249,8,76,6,47.2,4
26250,3,39,4,54.4,1
26251,8,52,10,18.0,3
26252,0,76,1,47.2,6
26253,0,81,9,38.9,1
26254,5,50,9,66.5,3
26255,2,90,3,71.2,4
26256,1,38,9,32.5,1
26257,0,49,4,40.1,1
26258,2,73,9,25.7,7
26259,4,50,2,47.8,4
26260,5,67,8,62.2,7
26261,4,76,6,23.9,7
26262,7,74,3,61.8,2
26263,2,85,1,26.1,1
26264,2,87,6,38.7,7
26265,2,45,6,23.0,5
26266,5,73,10,64.8,1
26267,5,69,7,33.6,4
26268,0,58,2,15.9,8
26269,5,73,9,29.4,8
26270,3,42,1,56.2,3
26271,0,44,5,45.7,2
26272,0,39,3,33.1,4
26273,4,84,1,45.1,3
26274,5,73,5,30.8,4
26275,6,53,4,50.9,3
26276,8,87,4,56.6,1
26277,5,40,7,28.1,6
26278,7,82,6,52.8,3
26279,1,42,9,32.0,8
26280,4,47,2,56.4,3
26281,2,43,5,38.5,3
26282,3,51,4,16.2,2
26283,0,75,6,36.1,3
26284,6,40,3,48.3,7
26285,4,59,9,37.4,7
26286,1,86,6,45.7,4
26287,4,71,6,20.3,6
26288,4,61,6,34.2,2
26289,0,57,10,64.6,4
26290,0,51,4,43.6,7
26291,5,41,7,22.4,2
26292,5,74,8,55.5,5
26293,8,59,6,66.8,8
26294,8,53,7,39.2,3
26295,5,57,9,21.2,2
26296,1,50,5,67.1,3
26297,7,44,5,66.5,1
26298,6,63,4,23.1,1
26299,4,54,8,15.2,6
26300,7,39,8,41.6,4
26301,7,70,6,53.0,1
26302,7,82,3,40.5,4
26303,2,44,4,21.2,2
26304,7,76,6,62.4,8
26305,4,63,6,34.2,3
26306,2,77,8,29.6,3
26307,4,88,10,29.5,4
26308,8,59,2,34.0,3
26309,0,79,7,16.0,6
26310,0,54,4,31.7,7
26311,8,50,3,21.7,2
26312,3,54,1,69.5,1
26313,5,82,5,24.5,4
26314,5,48,8,45.7,1
26315,0,81,9,69.4,5
26316,1,43,1,42.1,6
26317,3,72,3,33.0,2
26318,5,55,9,26.0,4
26319,5,78,2,60.4,3
26320,3,41,3,48.6,1
26321,6,84,6,59.1,1
26322,7,65,6,57.4,6
26323,5,82,10,42.9,4
26324,8,90,2,37.1,4
26325,7,54,9,30.1,2
26326,6,57,6,39.9,7
26327,1,50,9,26.9,1
26328,3,57,6,53.8,5
26329,4,81,7,66.7,1
26330,0,44,5,43.8,5
26331,7,43,5,16.3,4
26332,0,45,7,42.0,3
26333,1,40,10,52.2,1
26334,1,75,4,49.0,8
26335,5,70,10,36.4,8
26336,8,47,9,69.4,5
26337,2,43,5,71.5,5
26338,6,66,10,70.2,4
26339,7,63,8,15.6,6
26340,7,79,1,22.5,7
26341,5,71,3,36.7,5
26342,0,41,9,69.9,1
26343,8,52,10,43.1,6
26344,3,40,6,41.8,7
26345,7,45,10,47.0,6
26346,8,46,9,33.9,1
26347,8,55,3,27.3,5
26348,1,48,9,56.0,5
26349,6,55,8,42.3,5
26350,0,86,3,20.3,4
26351,1,56,5,61.5,5
26352,6,70,4,18.0,6
26353,5,59,4,17.1,3
26354,0,81,7,71.2,3
26355,1,43,5,18.8,6
26356,3,48,10,54.2,7
26357,7,38,4,64.0,6
26358,5,50,2,69.0,4
26359,8,69,5,46.0,7
26360,6,82,5,29.4,4
26361,5,86,9,19.8,5
26362,3,80,3,61.0,4
26363,6,56,7,24.6,3
26364,6,49,10,71.7,7
26365,2,50,9,37.9,4
26366,4,78,1,35.7,7
26367,0,90,4,40.9,7
26368,2,64,9,27.1,6
26369,0,58,2,59.3,2
26370,2,71,6,24.9,1
26371,1,87,10,32.0,2
26372,1,41,6,21.8,7
26373,2,74,3,51.8,5
26374,1,90,4,20.2,3
26375,4,70,9,45.3,5
26376,1,70,9,23.2,7
26377,5,38,9,44.1,8
26378,6,71,7,32.3,2
26379,8,80,1,28.4,1
26380,4,73,1,40.2,5
26381,7,72,5,45.2,4
26382,4,76,4,54.3,3
26383,8,40,6,24.6,8
26384,2,47,7,51.6,4
26385,8,88,9,39.8,2
26386,6,62,3,52.3,5
26387,5,74,6,39.1,4
26388,8,90,5,28.2,3
26389,1,68,3,60.7,4
26390,1,85,10,49.5,3
26391,1,38,4,35.0,3
26392,0,61,2,70.2,5
26393,1,56,4,72.4,2
26394,8,38,7,29.1,8
26395,5,38,10,68.5,8
26396,2,63,2,44.0,5
26397,4,60,2,70.1,4
26398,5,84,2,57.2,2
26399,8,66,8,48.0,4
26400,0,65,9,34.7,6
26401,0,68,2,34.7,6
26402,0,62,7,53.4,7
26403,2,88,2,18.2,1
26404,6,75,10,38.6,5
26405,5,41,3,43.1,7
26406,2,61,4,22.2,4
26407,0,77,5,47.9,1
26408,4,55,6,20.1,5
26409,7,80,9,46.0,8
26410,3,60,10,48.4,1
26411,4,53,3,56.1,1
26412,3,90,3,51.1,3
26413,8,43,6,17.6,1
26414,6,53,1,15.8,5
26415,3,61,3,37.1,8
26416,2,49,4,57.9,3
26417,5,49,2,63.8,4
26418,2,38,3,46.5,2
26419,2,53,2,68.3,1
26420,7,88,3,51.0,7
26421,8,69,2,52.7,1
26422,0,78,3,72.3,4
26423,6,80,2,63.0,6
26424,1,81,5,35.2,6
26425,6,52,1,26.0,8
26426,3,65,8,49.9,4
26427,0,61,1,41.9,5
26428,1,50,9,19.3,5
26429,6,50,1,39.6,8
26430,6,85,7,45.1,1
26431,3,84,8,19.9,4
26432,0,90,5,61.3,6
26433,6,72,6,54.8,5
26434,3,45,6,47.2,2
26435,0,71,7,30.2,3
26436,0,58,7,57.3,5
26437,2,77,7,51.0,7
26438,7,76,8,26.0,6
26439,0,40,3,29.7,7
26440,3,83,5,56.6,2
26441,4,49,5,64.5,8
26442,7,73,6,38.5,4
26443,1,79,2,50.0,8
26444,2,47,9,33.1,1
26445,0,56,2,25.7,2
26446,5,41,3,40.8,1
26447,8,65,10,50.1,1
26448,0,63,1,16.3,7
26449,5,73,2,60.3,1
26450,7,88,9,17.1,5
26451,7,75,2,72.2,5
26452,3,90,8,51.6,1
26453,6,54,9,62.8,3
26454,7,70,10,29.3,1
26455,6,66,8,61.5,1
26456,3,42,6,25.9,7
26457,8,84,5,48.2,4
26458,0,50,8,22.4,8
26459,7,60,2,58.0,5
26460,5,71,1,36.1,6
26461,8,51,6,50.6,2
26462,2,52,6,19.7,3
26463,5,38,4,40.7,8
26464,4,58,10,18.9,4
26465,8,85,6,53.5,3
26466,5,74,8,22.7,2
26467,1,69,5,47.6,2
26468,8,90,10,63.9,6
26469,5,60,2,62.1,6
26470,3,64,8,67.9,5
26471,7,88,9,70.8,3
26472,5,38,1,17.2,8
26473,8,66,4,33.4,8
26474,7,57,6,71.1,5
26475,8,67,2,15.4,6
26476,3,61,3,34.0,5
26477,6,71,5,48.8,6
26478,6,68,1,17.1,2
26479,3,78,3,52.6,5
26480,0,45,3,42.6,3
26481,6,54,7,64.0,3
26482,1,79,10,29.4,6
26483,6,80,4,26.0,4
26484,2,73,1,58.1,2
26485,6,51,4,23.9,3
26486,5,42,6,34.9,7
26487,7,87,10,27.5,4
26488,0,48,6,68.2,3
26489,0,56,7,71.4,4
26490,4,53,5,52.5,7
26491,1,52,9,34.3,4
26492,0,61,8,58.6,7
26493,8,49,3,45.7,3
26494,5,73,4,20.2,6
26495,5,51,7,66.2,6
26496,7,71,5,43.4,4
26497,4,73,4,70.4,2
26498,5,66,3,24.0,6
26499,8,83,5,43.2,8
26500,3,58,2,59.0,2
26501,6,57,5,56.8,8
26502,4,67,4,61.3,1
26503,0,40,6,34.9,5
26504,8,44,2,21.3,6
26505,2,64,9,19.4,2
26506,8,53,10,38.5,3
26507,8,53,8,44.6,6
26508,7,55,9,53.6,2
26509,6,85,9,51.5,3
26510,1,41,7,36.2,4
26511,5,76,4,50.8,1
26512,0,60,10,37.7,5
26513,3,73,5,17.1,3
26514,7,46,1,34.7,5
26515,6,65,2,32.7,3
26516,2,48,6,42.0,2
26517,2,76,6,40.2,1
26518,6,77,9,67.6,1
26519,3,58,3,57.2,4
26520,8,74,9,17.9,3
26521,4,84,5,16.2,2
26522,5,39,5,29.7,3
26523,0,86,2,20.4,8
26524,3,57,10,57.4,8
26525,3,48,9,48.9,1
26526,8,75,2,19.2,8
26527,0,81,8,54.3,8
26528,7,55,2,70.6,5
26529,1,69,2,47.1,4
26530,5,49,3,57.3,3
26531,6,64,8,17.1,8
26532,5,72,7,63.1,3
26533,8,41,6,64.3,1
26534,0,86,3,56.7,6
26535,4,75,2,27.0,5
26536,5,49,5,26.2,3
26537,0,90,8,44.1,7
26538,4,59,1,21.8,1
26539,1,47,3,55.5,2
26540,5,60,9,59.0,3
26541,5,47,9,39.7,6
26542,1,87,5,24.3,1
26543,8,69,10,52.7,1
26544,1,40,8,70.0,7
26545,4,81,5,44.9,4
26546,3,67,9,66.5,8
26547,2,87,9,47.4,2
26548,7,39,10,66.0,1
26549,1,45,1,67.4,5
26550,1,68,4,39.6,2
26551,3,81,3,16.4,4
26552,2,47,9,21.6,5
26553,8,49,1,26.1,4
26554,8,54,7,30.5,1
26555,1,53,9,69.3,7
26556,2,43,10,72.2,5
26557,3,48,4,67.4,6
26558,2,44,9,68.5,5
26559,3,73,8,61.3,7
26560,8,51,3,56.5,7
26561,2,50,5,26.7,6
26562,1,72,9,16.8,8
26563,3,65,6,29.3,7
26564,1,66,9,29.9,5
26565,1,51,9,54.4,6
26566,4,86,5,53.7,4
26567,2,72,5,24.2,4
26568,4,49,2,42.8,3
26569,4,71,1,16.8,4
26570,3,68,10,20.1,1
26571,0,86,10,26.9,6
26572,7,90,1,44.0,7
26573,3,45,6,26.8,1
26574,4,86,10,49.6,4
26575,2,38,1,70.4,7
26576,6,51,4,35.5,5
26577,1,43,3,47.5,4
26578,7,85,6,25.4,2
26579,7,48,6,52.1,1
26580,6,82,7,47.8,7
26581,8,75,10,46.9,8
26582,5,74,6,32.0,7
26583,8,54,4,45.1,8
26584,2,73,10,62.0,8
26585,2,86,3,48.6,7
26586,5,67,2,18.7,7
26587,8,69,8,21.4,3
26588,8,74,6,35.3,8
26589,1,55,10,61.4,2
26590,7,61,4,26.6,7
26591,7,52,10,23.4,3
26592,1,39,1,68.2,8
26593,3,45,3,31.5,4
26594,2,52,10,53.4,2
26595,2,48,2,64.2,4
26596,0,61,9,49.6,4
26597,4,58,9,18.8,7
26598,0,77,4,68.2,5
26599,8,79,7,24.3,3
26600,1,41,1,70.6,8
26601,7,90,1,51.6,4
26602,5,65,2,49.1,3
26603,7,75,8,71.8,2
26604,7,58,4,48.7,1
26605,5,40,6,26.6,8
26606,4,46,10,65.9,7
26607,2,84,5,47.2,2
26608,3,57,7,34.9,8
26609,7,45,7,42.4,5
26610,7,80,6,24.1,6
26611,2,60,10,44.3,5
26612,6,90,9,37.7,1
26613,3,40,10,52.0,1
26614,3,47,3,70.3,2
26615,8,77,7,25.1,1
26616,7,59,5,23.1,1
26617,5,85,2,46.1,4
26618,1,89,9,51.5,4
26619,6,77,3,66.4,6
26620,3,75,9,30.5,8
26621,2,59,4,20.4,8
26622,0,72,2,17.1,5
26623,0,48,6,36.6,4
26624,1,54,5,50.7,1
26625,8,89,9,30.3,5
26626,5,57,9,55.4,1
26627,6,59,6,49.9,8
26628,6,82,6,26.4,2
26629,2,83,4,23.2,6
26630,0,61,6,63.0,5
26631,4,51,5,66.0,7
26632,7,77,6,57.2,4
26633,1,72,6,15.4,4
26634,8,62,2,47.7,3
26635,3,55,8,53.6,3
26636,3,74,9,59.5,3
26637,3,84,7,17.9,5
26638,8,51,7,15.8,5
26639,7,69,5,34.6,6
26640,8,53,5,69.0,4
26641,2,55,6,55.6,6
26642,3,51,9,71.6,8
26643,3,65,8,48.3,6
26644,8,67,10,15.4,2
26645,0,64,9,47.8,4
26646,6,80,2,20.9,4
26647,5,45,9,39.9,6
26648,7,75,9,19.1,5
26649,8,78,4,72.5,7
26650,6,40,9,50.5,3
26651,8,80,2,50.6,5
26652,4,87,6,40.6,3
26653,7,90,4,30.0,5
26654,0,86,9,44.2,3
26655,4,82,7,48.3,2
26656,6,38,10,47.4,5
26657,3,51,10,37.0,5
26658,3,52,7,22.4,6
26659,2,70,4,23.9,4
26660,5,56,10,23.1,2
26661,6,89,2,25.0,2
26662,5,81,8,57.7,4
26663,7,74,7,48.9,6
26664,8,67,9,26.8,4
26665,1,39,2,41.8,3
26666,2,65,9,37.0,7
26667,0,81,4,69.9,7
26668,0,38,5,15.8,6
26669,3,55,3,67.2,2
26670,2,39,2,17.8,4
26671,1,60,6,42.0,6
26672,5,75,2,44.9,2
26673,0,87,7,29.2,1
26674,0,42,8,25.0,3
26675,1,44,1,43.1,5
26676,8,61,5,33.6,1
26677,4,51,5,62.7,6
26678,3,59,8,16.5,6
26679,8,43,10,22.1,7
26680,0,51,7,52.8,5
26681,3,67,1,23.1,2
26682,1,69,10,42.5,3
26683,4,44,7,17.9,7
26684,4,76,3,35.8,3
26685,7,86,1,55.9,8
26686,8,54,5,47.7,2
26687,3,41,3,37.8,5
26688,3,78,3,61.9,8
26689,7,86,8,72.3,2
26690,3,55,2,69.1,8
26691,3,87,4,31.3,4
26692,0,89,8,52.7,7
26693,1,82,2,33.4,4
26694,3,48,9,21.0,6
26695,7,55,7,58.2,5
26696,4,41,3,63.4,5
26697,0,43,2,17.6,6
26698,1,43,6,57.9,1
26699,2,85,6,31.9,2
26700,1,81,1,58.4,6
26701,6,46,3,25.2,8
26702,2,61,2,63.0,4
26703,5,44,4,16.3,6
26704,4,69,4,45.3,3
26705,6,44,6,17.0,1
26706,7,48,7,27.3,5
26707,5,69,3,29.2,2
26708,4,87,9,49.7,4
26709,0,60,7,69.2,8
26710,1,43,3,22.7,2
26711,1,56,1,33.7,5
26712,2,71,9,68.4,8
26713,8,79,4,38.3,5
26714,8,85,3,26.1,1
26715,1,72,1,24.0,3
26716,5,62,10,22.3,3
26717,3,41,9,68.0,2
26718,3,71,3,35.8,2
26719,1,90,2,56.3,7
26720,6,75,9,40.0,4
26721,6,53,9,19.9,4
26722,8,62,8,34.5,8
26723,6,68,9,25.1,3
26724,0,74,2,47.1,8
26725,3,48,2,54.0,7
26726,8,78,4,15.5,5
26727,3,55,1,61.0,5
26728,3,82,4,17.7,6
26729,2,46,7,48.6,6
26730,6,60,5,36.2,6
26731,8,56,9,49.7,3
26732,0,47,4,31.4,1
26733,2,72,4,35.3,1
26734,1,67,3,38.0,8
26735,0,61,10,28.5,5
26736,6,40,3,40.5,1
26737,1,59,6,69.8,2
26738,4,70,7,69.5,3
26739,3,38,9,20.6,4
26740,6,60,4,24.7,2
26741,2,42,1,65.8,6
26742,2,67,1,49.7,6
26743,7,53,8,44.5,1
26744,3,58,3,48.3,3
26745,7,82,7,55.2,3
26746,1,82,10,44.8,5
26747,0,71,2,25.6,1
26748,0,81,6,62.9,8
26749,7,85,8,41.3,5
26750,8,60,3,22.3,1
26751,0,52,2,28.0,4
26752,1,38,4,22.8,8
26753,4,58,1,29.7,8
26754,7,68,3,55.4,8
26755,5,39,3,52.7,3
26756,7,50,4,51.7,7
26757,0,49,5,42.8,5
26758,6,44,10,63.3,1
26759,3,48,9,22.4,8
26760,0,77,5,28.3,3
26761,3,68,6,16.9,1
26762,7,84,9,66.7,4
26763,2,76,10,23.2,3
26764,7,57,10,47.7,3
26765,8,55,1,50.1,3
26766,2,52,10,47.3,5
26767,3,69,5,24.8,6
26768,5,61,9,47.5,5
26769,1,83,1,67.2,7
26770,6,82,10,15.1,7
26771,2,59,2,37.2,5
26772,7,69,8,16.2,8
26773,0,52,8,64.1,1
26774,7,71,6,28.7,3
26775,3,64,8,36.0,5
26776,3,50,9,24.8,2
26777,2,77,10,49.3,4
26778,8,41,4,16.7,1
26779,2,68,6,49.4,7
26780,5,77,6,20.3,3
26781,2,38,6,32.8,3
26782,1,67,7,60.7,2
26783,6,69,9,17.6,7
26784,0,85,6,23.5,1
26785,5,58,5,42.3,8
26786,2,64,5,26.7,2
26787,0,50,3,23.1,2
26788,4,65,5,41.8,5
26789,8,64,3,60.6,2
26790,1,50,7,32.7,3
26791,2,68,6,65.0,3
26792,8,86,1,51.1,6
26793,0,44,9,69.0,3
26794,1,80,3,41.8,8
26795,7,79,9,42.1,6
26796,3,88,6,61.4,5
26797,1,55,5,33.9,8
26798,0,67,2,51.3,7
26799,1,82,8,16.2,1
26800,3,41,1,37.1,6
26801,0,90,4,63.5,2
26802,0,41,1,56.6,2
26803,0,78,7,35.7,1
26804,6,51,7,39.9,3
26805,8,49,10,61.4,6
26806,5,68,5,32.3,7
26807,8,87,8,40.2,6
26808,3,59,6,49.3,6
26809,2,59,10,43.6,8
26810,7,86,1,18.8,4
26811,3,52,4,45.9,2
26812,5,84,3,64.1,7
26813,8,50,9,48.7,3
26814,6,71,2,59.8,1
26815,0,80,3,48.2,1
26816,7,67,6,32.6,5
26817,1,76,7,31.3,3
26818,6,66,4,50.3,5
26819,2,50,7,65.0,7
26820,6,72,5,32.7,5
26821,6,57,7,46.9,2
26822,3,61,8,52.0,5
26823,3,67,2,66.6,7
26824,7,78,8,49.4,5
26825,7,43,10,60.5,6
26826,2,71,6,67.5,6
26827,8,74,9,48.6,2
26828,6,80,6,67.8,3
26829,3,75,4,23.9,7
26830,8,68,5,71.7,4
26831,0,59,10,55.2,1
26832,8,79,9,35.0,3
26833,7,53,2,31.2,3
26834,0,87,8,69.1,3
26835,0,53,1,30.5,5
26836,2,50,9,19.7,1
26837,3,61,8,15.5,8
26838,3,56,7,63.0,6
26839,3,77,5,18.8,7
26840,1,68,7,68.5,3
26841,5,86,7,37.3,1
26842,4,61,8,46.4,6
26843,0,72,10,61.4,8
26844,4,61,3,42.7,3
26845,6,68,2,40.2,7
26846,8,62,10,16.3,3
26847,1,69,6,56.7,7
26848,8,84,1,67.2,3
26849,4,77,4,32.6,1
26850,2,48,2,58.4,7
26851,0,75,7,60.6,3
26852,1,66,1,57.1,7
26853,4,60,10,65.1,1
26854,7,77,3,33.8,6
26855,1,74,9,37.1,5
26856,3,67,1,70.6,7
26857,0,56,2,34.5,3
26858,7,46,4,66.4,7
26859,2,81,3,21.6,3
26860,5,87,1,38.0,2
26861,3,40,2,45.2,5
26862,1,77,10,70.3,3
26863,1,46,7,34.3,8
26864,5,73,2,42.7,4
26865,4,79,7,66.0,6
26866,7,73,9,53.2,2
26867,3,83,8,38.1,2
26868,6,58,10,34.6,4
26869,7,67,5,68.2,7
26870,3,71,3,72.6,6
26871,6,51,7,56.7,2
26872,8,83,2,48.3,3
26873,1,58,6,29.8,5
26874,5,73,3,59.7,8
26875,7,76,7,66.9,6
26876,4,41,2,33.1,5
26877,6,59,6,68.6,4
26878,2,89,7,70.8,3
26879,3,83,1,32.3,6
26880,3,83,10,60.2,4
26881,5,85,2,17.6,2
26882,0,83,6,70.6,7
26883,7,82,4,64.6,6
26884,2,70,1,37.9,2
26885,2,66,10,16.4,1
26886,8,59,9,23.6,3
26887,3,82,7,53.4,3
26888,8,66,9,15.7,7
26889,2,78,7,38.3,2
26890,3,60,5,62.9,8
26891,7,81,9,51.1,6
26892,3,59,3,65.1,1
26893,1,40,4,36.6,3
26894,1,89,8,37.2,2
26895,3,84,9,63.2,4
26896,2,66,4,19.6,8
26897,7,87,9,35.2,6
26898,5,52,6,69.8,1
26899,1,84,7,23.9,6
26900,3,44,3,40.1,2
26901,2,51,7,35.5,8
26902,3,63,10,65.6,3
26903,1,85,1,20.2,7
26904,6,62,8,15.2,1
26905,7,55,7,48.8,5
26906,8,67,8,41.9,1
26907,8,41,6,23.7,5
26908,0,41,1,39.2,1
26909,2,69,8,46.7,3
26910,1,38,8,52.1,1
26911,5,69,10,37.8,8
26912,1,77,2,26.3,7
26913,2,64,8,52.6,1
26914,4,66,5,69.7,2
26915,4,46,4,54.4,6
26916,1,54,7,17.9,5
26917,3,75,1,53.5,6
26918,2,47,6,53.7,2
26919,6,49,1,21.2,4
26920,3,41,1,60.1,7
26921,8,43,8,57.9,1
26922,5,62,7,51.4,2
26923,1,52,3,70.2,2
26924,8,50,7,24.0,3
26925,0,45,2,44.2,5
26926,1,65,8,31.5,2
26927,2,40,8,72.5,1
26928,1,46,4,38.5,1
26929,0,71,9,37.0,1
26930,6,79,2,62.8,5
26931,2,74,3,21.7,5
26932,5,59,6,30.1,5
26933,3,71,5,46.3,1
26934,4,55,4,32.4,1
26935,3,77,7,15.1,8
26936,7,58,1,50.2,7
26937,1,60,2,48.5,2
26938,7,75,7,29.9,5
26939,3,87,2,63.9,3
26940,7,77,9,58.0,6
26941,1,43,8,67.8,5
26942,0,39,4,47.2,7
26943,5,64,2,70.0,5
26944,3,89,9,30.5,4
26945,4,67,2,69.4,8
26946,6,86,1,62.5,1
26947,5,67,2,43.4,2
26948,6,41,5,42.8,1
26949,8,53,3,56.2,6
26950,6,86,9,47.8,1
26951,5,46,1,59.2,5
26952,2,89,9,65.1,4
26953,7,40,10,37.6,7
26954,3,40,4,37.3,6
26955,3,90,1,16.0,1
26956,8,79,6,19.5,8
26957,4,84,10,48.9,2
26958,5,73,2,21.4,6
26959,7,68,3,36.6,8
26960,7,66,2,57.1,8
26961,7,73,10,19.4,4
26962,6,56,5,15.1,5
26963,5,59,10,46.5,4
26964,5,69,9,47.5,4
26965,4,83,6,70.7,3
26966,7,48,4,20.7,6
26967,0,46,6,35.2,1
26968,4,66,4,55.9,7
26969,2,47,9,16.2,5
26970,4,53,9,44.3,5
26971,6,49,2,48.5,8
26972,7,84,1,35.4,6
26973,6,41,9,68.3,4
26974,6,87,8,62.0,5
26975,1,78,4,15.3,7
26976,0,86,10,53.0,7
26977,5,52,6,43.7,5
26978,2,55,6,17.0,8
26979,1,73,2,63.2,4
26980,5,67,2,37.8,1
26981,5,67,10,27.8,4
26982,7,69,5,21.4,1
26983,8,42,9,63.1,2
26984,7,56,6,64.7,8
26985,5,63,1,22.4,1
26986,0,58,6,49.8,3
26987,2,50,10,65.9,2
26988,6,48,2,25.6,7
26989,3,89,8,68.1,4
26990,3,80,6,15.0,2
26991,2,49,8,23.8,2
26992,1,73,1,17.9,1
26993,4,46,7,68.9,4
26994,0,41,8,27.7,3
26995,0,83,6,28.5,1
26996,6,59,5,55.1,8
26997,8,56,10,32.1,1
26998,0,63,7,44.3,6
26999,7,88,10,35.2,3
27000,8,49,3,31.2,5
27001,5,78,10,29.5,3
27002,3,71,2,71.9,1
27003,2,70,5,15.8,8
27004,3,70,10,46.5,7
27005,8,82,8,36.2,5
27006,1,59,6,27.6,2
27007,4,81,1,67.6,2
27008,8,75,2,37.8,1
27009,4,62,5,47.5,6
27010,0,66,3,62.5,1
27011,0,80,5,31.7,7
27012,3,75,4,37.5,5
27013,0,80,10,56.9,1
27014,6,51,2,66.2,3
27015,1,55,1,19.3,6
27016,5,83,2,67.6,6
27017,1,52,8,69.9,5
27018,1,73,9,37.3,5
27019,5,59,2,51.2,7
27020,0,62,2,33.2,1
27021,0,55,1,71.9,6
27022,3,44,6,54.7,1
27023,4,40,8,44.8,5
27024,2,40,9,66.9,6
27025,7,43,10,20.1,3
27026,7,54,7,71.1,7
27027,4,57,2,15.5,2
27028,3,81,7,28.4,3
27029,3,85,9,43.1,8
27030,3,45,7,70.2,3
27031,7,46,5,18.3,6
27032,2,53,1,40.7,6
27033,3,40,10,48.7,7
27034,6,58,6,36.2,4
27035,6,56,6,58.7,2
27036,7,73,1,22.8,6
27037,0,59,7,23.2,3
27038,1,70,8,47.1,6
27039,6,55,6,58.2,2
27040,8,64,4,38.9,4
27041,8,54,1,37.7,4
27042,1,78,4,47.4,1
27043,1,62,9,24.5,8
27044,5,58,2,63.7,6
27045,5,74,5,32.8,3
27046,7,89,2,38.1,5
27047,5,62,2,57.8,4
27048,1,76,6,67.5,4
27049,8,53,6,39.5,1
27050,2,64,10,52.0,6
27051,2,63,4,20.4,8
27052,4,47,2,30.5,4
27053,3,57,6,54.3,3
27054,1,81,3,69.4,2
27055,5,44,1,47.0,6
27056,5,55,3,56.8,6
27057,6,71,2,69.1,2
